Title,Category,Best Paper
FANDA: A Novel Approach to Perform Follow-Up Query Analysis,AI,False
Unsupervised Post-Processing of Word Vectors via Conceptor Negation,AI,False
Hierarchical Encoder with Auxiliary Supervision for Neural Table-to-Text Generation: Learning Better Representation for Tables,AI,False
Learning Personalized End-to-End Goal-Oriented Dialog,AI,False
SAM-Net: Integrating Event-Level and Chain-Level Attentions to Predict What Happens Next,AI,False
LiveBot: Generating Live Video Comments Based on Visual and Textual Contexts,AI,False
DialogueRNN: An Attentive RNN for Emotion Detection in Conversations,AI,False
Weakly-Supervised Hierarchical Text Classification,AI,False
CGMH: Constrained Sentence Generation by Metropolis-Hastings Sampling,AI,False
"Spell Once, Summon Anywhere: A Two-Level Open-Vocabulary Language Model",AI,False
One for All: Neural Joint Modeling of Entities and Events,AI,False
Combining Fact Extraction and Verification with Neural Semantic Matching Networks,AI,False
Analyzing Compositionality-Sensitivity of NLI Models,AI,False
HAS-QA: Hierarchical Answer Spans Model for Open-Domain Question Answering,AI,False
Paraphrase Diversification Using Counterfactual Debiasing,AI,False
Found in Translation: Learning Robust Joint Representations by Cyclic Translations between Modalities,AI,False
Unseen Word Representation by Aligning Heterogeneous Lexical Semantic Spaces,AI,False
Data-to-Text Generation with Content Selection and Planning,AI,False
Jointly Learning to Label Sentences and Tokens,AI,False
Zero-Shot Neural Transfer for Cross-Lingual Entity Linking,AI,False
COALA: A Neural Coverage-Based Approach for Long Answer Selection with Small Data,AI,False
Revisiting LSTM Networks for Semi-Supervised Text Classification via Mixed Objective Function,AI,False
A Hierarchical Multi-Task Approach for Learning Embeddings from Semantic Tasks,AI,False
On Resolving Ambiguous Anaphoric Expressions in Imperative Discourse,AI,False
Learning Semantic Representations for Novel Words: Leveraging Both Form and Context,AI,False
Challenges in the Automatic Analysis of Students??Diagnostic Reasoning,AI,False
Analysis of Joint Multilingual Sentence Representations and Semantic K-Nearest Neighbor Graphs,AI,False
Learning to Embed Sentences Using Attentive Recursive Trees,AI,False
DeepChannel: Salience Estimation by Contrastive Learning for Extractive Document Summarization,AI,False
A Deep Sequential Model for Discourse Parsing on Multi-Party Dialogues,AI,False
GlobalTrait: Personality Alignment of Multilingual Word Embeddings,AI,False
Exploring Knowledge Graphs in an Interpretable Composite Approach for Text Entailment,AI,False
Fast PMI-Based Word Embedding with Efficient Use of Unobserved Patterns,AI,False
Distantly Supervised Entity Relation Extraction with Adapted Manual Annotations,AI,False
Towards Sentence-Level Brain Decoding with Distributed Representations,AI,False
A Grammar-Based Structural CNN Decoder for Code Generation,AI,False
QUAREL: A Dataset and Models for Answering Questions about Qualitative Relationships,AI,False
A Hierarchical Framework for Relation Extraction with Reinforcement Learning,AI,False
Jointly Extracting Multiple Triplets with Multilayer Translation Constraints,AI,False
Multi-Matching Network for Multiple Choice Reading Comprehension,AI,False
Generating Live Soccer-Match Commentary from Play Data,AI,False
Near-Lossless Binarization of Word Embeddings,AI,False
CompareLDA: A Topic Model for Document Comparison,AI,False
A Natural Language Corpus of Common Grounding under Continuous and Partially-Observable Context,AI,False
Improving Hypernymy Prediction via Taxonomy Enhanced Adversarial Learning,AI,False
What if We Simply Swap the Two Text Fragments? A Straightforward yet Effective Way to Test the Robustness of Methods to Confounding Signals in Nature Language Inference Tasks,AI,False
Template-Based Math Word Problem Solvers with Recursive Neural Networks,AI,False
Logic Attention Based Neighborhood Aggregation for Inductive Knowledge Graph Embedding,AI,False
Chinese NER with Height-Limited Constituent Parsing,AI,False
A Multi-Agent Communication Framework for Question-Worthy Phrase Extraction and Question Generation,AI,False
A Task in a Suit and a Tie: Paraphrase Generation with Semantic Augmentation,AI,False
Hierarchical Attention Networks for Sentence Ordering,AI,False
Transferable Interactive Memory Network for Domain Adaptation in Fine-Grained Opinion Extraction,AI,False
Unsupervised Learning Helps Supervised Neural Word Segmentation,AI,False
Improving Natural Language Inference Using External Knowledge in the Science Questions Domain,AI,False
Words Can Shift: Dynamically Adjusting Word Representations Using Nonverbal Behaviors,AI,False
A Deep Reinforcement Learning Based Multi-Step Coarse to Fine Question Answering (MSCQA) System,AI,False
When Do Words Matter? Understanding the Impact of Lexical Choice on Audience Perception Using Individual Treatment Effect Estimation,AI,False
Better Fine-Tuning via Instance Weighting for Text Classification,AI,False
A Topic-Aware Reinforced Model for Weakly Supervised Stance Detection,AI,False
Translating with Bilingual Topic Knowledge for Neural Machine Translation,AI,False
"Reverse-Engineering Satire, or ""Paper on Computational Humor Accepted despite Making Serious Advances""",AI,False
Improving Distantly Supervised Relation Extraction with Neural Noise Converter and Conditional Optimal Selector,AI,False
Response Generation by Context-Aware Prototype Editing,AI,False
Switch-Based Active Deep Dyna-Q: Efficient Adaptive Planning for Task-Completion Dialogue Policy Learning,AI,False
Graph Based Translation Memory for Neural Machine Translation,AI,False
Syntax-Aware Neural Semantic Role Labeling,AI,False
Adaptive Region Embedding for Text Classification,AI,False
Quantifying Uncertainties in Natural Language Processing Tasks,AI,False
Distributed Representation of Words in Cause and Effect Spaces,AI,False
Modeling Coherence for Discourse Neural Machine Translation,AI,False
End-to-End Knowledge-Routed Relational Dialogue System for Automatic Diagnosis,AI,False
A Deep Cascade Model for Multi-Document Reading Comprehension,AI,False
Exploring Human-Like Reading Strategy for Abstractive Text Summarization,AI,False
Graph Convolutional Networks for Text Classification,AI,False
Plan-and-Write: Towards Better Automatic Storytelling,AI,False
ScisummNet: A Large Annotated Corpus and Content-Impact Models for Scientific Paper Summarization with Citation Networks,AI,False
TopicEq: A Joint Topic and Mathematical Equation Model for Scientific Texts,AI,False
Data Augmentation for Spoken Language Understanding via Joint Variational Generation,AI,False
Combining Axiom Injection and Knowledge Base Completion for Efficient Natural Language Inference,AI,False
Distant Supervision for Relation Extraction with Linear Attenuation Simulation and Non-IID Relevance Embedding,AI,False
Exploring Answer Stance Detection with Recurrent Conditional Attention,AI,False
Bidirectional Transition-Based Dependency Parsing,AI,False
DRr-Net: Dynamic Re-Read Network for Sentence Semantic Matching,AI,False
A Generalized Language Model in Tensor Space,AI,False
Generating Chinese Ci with Designated Metrical Structure,AI,False
A Neural Network Approach to Verb Phrase Ellipsis Resolution,AI,False
Generating Character Descriptions for Automatic Summarization of Fiction,AI,False
Multi-Labeled Relation Extraction with Attentive Capsule Network,AI,False
An Affect-Rich Neural Conversational Model with Biased Attention and Weighted Cross-Entropy Loss,AI,False
Plan-Length Bounds: Beyond 1-Way Dependency,AI,False
Measurement Maximizing Adaptive Sampling with Risk Bounding Functions,AI,False
Bringing Order to Chaos ??A Compact Representation of Partial Order in SAT-Based HTN Planning,AI,False
Deep Reactive Policies for Planning in Stochastic Nonlinear Domains,AI,False
Robustness Envelopes for Temporal Plans,AI,False
Improving Domain-Independent Planning via Critical Section Macro-Operators,AI,False
Efficient Temporal Planning Using Metastates,AI,False
Efficiently Reasoning with Interval Constraints in Forward Search Planning,AI,False
Learning Resource Allocation and Pricing for Cloud Profit Maximization,AI,False
Refining Abstraction Heuristics during Real-Time Planning,AI,False
Operator Mutexes and Symmetries for Simplifying Planning Tasks,AI,False
Solving Multiagent Planning Problems with Concurrent Conditional Effects,AI,False
Learning How to Ground a Plan ??Partial Grounding in Classical Planning,AI,False
Generalized Planning via Abstraction: Arbitrary Numbers of Objects,AI,False
Red-Black Heuristics for Planning Tasks with Conditional Effects,AI,False
Multi-Agent Path Finding for Large Agents,AI,False
Moral Permissibility of Action Plans,AI,False
Searching with Consistent Prioritization for Multi-Agent Path Finding,AI,False
Lifelong Path Planning with Kinematic Constraints for Multi-Agent Pickup and Delivery,AI,False
Performance Guarantees for Homomorphisms beyond Markov Decision Processes,AI,False
Sliding Window Temporal Graph Coloring,AI,False
Temporal Planning with Temporal Metric Trajectory Constraints,AI,False
Automated Verification of Social Laws for Continuous Time Multi-Robot Systems,AI,False
Acting and Planning Using Operational Models,AI,False
Distribution-Based Semi-Supervised Learning for Activity Recognition,AI,False
An Innovative Genetic Algorithm for the Quantum Circuit Compilation Problem,AI,False
Deep Learning for Cost-Optimal Planning: Task-Dependent Planner Selection,AI,False
Rotational Diversity in Multi-Cycle Assignment Problems,AI,False
Online Multi-Agent Pathfinding,AI,False
Active Preference Learning Based on Generalized Gini Functions: Application to the Multiagent Knapsack Problem,AI,False
Machine Teaching for Inverse Reinforcement Learning: Algorithms and Applications,AI,False
Robustness Guarantees for Bayesian Inference with Gaussian Processes,AI,False
Probabilistic Logic Programming with Beta-Distributed Random Variables,AI,False
On Testing of Uniform Samplers,AI,False
On the Hardness of Probabilistic Inference Relaxations,AI,False
Learning Diverse Bayesian Networks,AI,False
Path-Specific Counterfactual Fairness,AI,False
Efficient Optimal Approximation of Discrete Random Variables for Estimation of Probabilities of Missing Deadlines,AI,False
Fast Relational Probabilistic Inference and Learning: Approximate Counting via Hypergraphs,AI,False
Exact and Approximate Weighted Model Integration with Probability Density Functions Using Knowledge Compilation,AI,False
Marginal Inference in Continuous Markov Random Fields Using Mixtures,AI,False
A Generative Model for Dynamic Networks with Applications,AI,False
Collective Online Learning of Gaussian Processes in Massive Multi-Agent Systems,AI,False
MFBO-SSM: Multi-Fidelity Bayesian Optimization for Fast Inference in State-Space Models,AI,False
Polynomial-Time Probabilistic Reasoning with Partial Observations via Implicit Learning in Probability Logics,AI,False
Randomized Strategies for Robust Combinatorial Optimization,AI,False
Dirichlet Multinomial Mixture with Variational Manifold Regularization: Topic Modeling over Short Texts,AI,False
Finding All Bayesian Network Structures within a Factor of Optimal,AI,False
Interleave Variational Optimization with Monte Carlo Sampling: A Tale of Two Approximate Inference Paradigms,AI,False
Robust Ordinal Embedding from Contaminated Relative Comparisons,AI,False
On Lifted Inference Using Neural Embeddings,AI,False
Anytime Recursive Best-First Search for Bounding Marginal MAP,AI,False
Semi-Parametric Sampling for Stochastic Bandits with Many Arms,AI,False
Memory Bounded Open-Loop Planning in Large POMDPs Using Thompson Sampling,AI,False
Rethinking the Discount Factor in Reinforcement Learning: A Decision Theoretic Approach,AI,False
Structured Bayesian Networks: From Inference to Learning with Routes,AI,False
Compiling Bayesian Network Classifiers into Decision Graphs,AI,False
Lifted Hinge-Loss Markov Random Fields,AI,False
Counting and Sampling Markov Equivalent Directed Acyclic Graphs,AI,False
Optimizing Discount and Reputation Trade-Offs in E-Commerce Systems: Characterization and Online Learning,AI,False
Depth Prediction without the Sensors: Leveraging Structure for Unsupervised Learning from Monocular Videos,AI,False
MotionTransformer: Transferring Neural Inertial Tracking between Domains,AI,False
Adversarial Actor-Critic Method for Task and Motion Planning Problems Using Planning Experience,AI,False
Mirroring without Overimitation: Learning Functionally Equivalent Manipulation Actions,AI,False
Visual Place Recognition via Robust??-Norm Distance Based Holism and Landmark Integration,AI,False
Deictic Image Mapping: An Abstraction for Learning Pose Invariant Manipulation Policies,AI,False
Personalized Robot Tutoring Using the Assistive Tutor POMDP (AT-POMDP),AI,False
That's Mine! Learning Ownership Relations and Norms for Robots,AI,False
Probabilistic Model Checking of Robots Deployed in Extreme Environments,AI,False
TallyQA: Answering Complex Counting Questions,AI,False
Densely Supervised Grasp Detector (DSGD),AI,False
Object Detection Based on Region Decomposition and Assembly,AI,False
BLOCK: Bilinear Superdiagonal Fusion for Visual Question Answering and Visual Relationship Detection,AI,False
MR-NET: Exploiting Mutual Relation for Visual Relationship Detection,AI,False
Action Knowledge Transfer for Action Prediction with Partial Videos,AI,False
GaitSet: Regarding Gait as a Set for Cross-View Gait Recognition,AI,False
Energy Confused Adversarial Metric Learning for Zero-Shot Image Retrieval and Clustering,AI,False
Improving Image Captioning with Conditional Generative Adversarial Nets,AI,False
Unsupervised Stylish Image Description Generation via Domain Layer Norm,AI,False
Unsupervised Meta-Learning of Figure-Ground Segmentation via Imitating Visual Effects,AI,False
Temporal Deformable Convolutional Encoder-Decoder Networks for Video Captioning,AI,False
Localizing Natural Language in Videos,AI,False
Similarity Preserving Deep Asymmetric Quantization for Image Retrieval,AI,False
Motion Guided Spatial Attention for Video Captioning,AI,False
Semantic Proposal for Activity Localization in Videos via Sentence Query,AI,False
Unsupervised Bilingual Lexicon Induction from Mono-Lingual Multimodal Data,AI,False
Learning Resolution-Invariant Deep Representations for Person Re-Identification,AI,False
Data Fine-Tuning,AI,False
Selective Refinement Network for High Performance Face Detection,AI,False
Residual Compensation Networks for Heterogeneous Face Recognition,AI,False
Attention-Aware Sampling via Deep Reinforcement Learning for Action Recognition,AI,False
Learning a Deep Convolutional Network for Colorization in Monochrome-Color Dual-Lens System,AI,False
Cubic LSTMs for Video Prediction,AI,False
Fully Convolutional Video Captioning with Coarse-to-Fine and Inherited Attention,AI,False
MeshNet: Mesh Neural Network for 3D Shape Representation,AI,False
STA: Spatial-Temporal Attention for Large-Scale Video-Based Person Re-Identification,AI,False
Horizontal Pyramid Matching for Person Re-Identification,AI,False
I Know the Relationships: Zero-Shot Action Recognition via Two-Stream Graph Convolutional Networks and Knowledge Graphs,AI,False
Perceptual Pyramid Adversarial Networks for Text-to-Image Synthesis,AI,False
Deliberate Attention Networks for Image Captioning,AI,False
Video Imprint Segmentation for Temporal Action Detection in Untrimmed Videos,AI,False
No-Reference Image Quality Assessment with Reinforcement Recursive List-Wise Ranking,AI,False
Projection Convolutional Neural Networks for 1-bit CNNs via Discrete Back Propagation,AI,False
Human Action Transfer Based on 3D Model Reconstruction,AI,False
Dual-View Ranking with Hardness Assessment for Zero-Shot Learning,AI,False
Depthwise Convolution Is All You Need for Learning Multiple Visual Domains,AI,False
View Inter-Prediction GAN: Unsupervised Representation Learning for 3D Shapes by Learning Global Shape Memories to Support Local View Predictions,AI,False
HSME: Hypersphere Manifold Embedding for Visible Thermal Person Re-Identification,AI,False
"Read, Watch, and Move: Reinforcement Learning for Temporally Grounding Natural Language Descriptions in Videos",AI,False
StNet: Local and Global Spatial-Temporal Modeling for Action Recognition,AI,False
Mono3D++: Monocular 3D Vehicle Detection with Two-Scale 3D Hypotheses and Task Priors,AI,False
Non-Local Context Encoder: Robust Biomedical Image Segmentation against Adversarial Attacks,AI,False
Weighted Channel Dropout for Regularization of Deep Convolutional Neural Network,AI,False
Learning to Steer by Mimicking Features from Heterogeneous Auxiliary Networks,AI,False
Attention-Based Multi-Context Guiding for Few-Shot Semantic Segmentation,AI,False
A Novel Framework for Robustness Analysis of Visual QA Models,AI,False
Re2EMA: Regularized and Reinitialized Exponential Moving Average for Target Model Update in Object Tracking,AI,False
Hierarchically Structured Reinforcement Learning for Topically Coherent Visual Story Generation,AI,False
A Framework to Coordinate Segmentation and Recognition,AI,False
3D Volumetric Modeling with Introspective Neural Networks,AI,False
Few-Shot Image and Sentence Matching via Gated Visual-Semantic Embedding,AI,False
Attentive Temporal Pyramid Network for Dynamic Scene Classification,AI,False
DeepCCFV: Camera Constraint-Free Multi-View Convolutional Neural Network for 3D Object Retrieval,AI,False
MLVCNN: Multi-Loop-View Convolutional Neural Network for 3D Shape Retrieval,AI,False
Image Saliency Prediction in Transformed Domain: A Deep Complex Neural Network Method,AI,False
Video Object Detection with Locally-Weighted Deformable Neighbors,AI,False
Discriminative Feature Learning for Unsupervised Video Summarization,AI,False
Self-Supervised Video Representation Learning with Space-Time Cubic Puzzles,AI,False
BiHMP-GAN: Bidirectional 3D Human Motion Prediction GAN,AI,False
Spatio-Temporal Graph Routing for Skeleton-Based Action Recognition,AI,False
SuperVAE: Superpixelwise Variational Autoencoder for Salient Object Detection,AI,False
Gradient Harmonized Single-Stage Detector,AI,False
Skeleton-Based Gesture Recognition Using Several Fully Connected Layers with Path Signature Features and Temporal Transformer Module,AI,False
Semantic Relationships Guided Representation Learning for Facial Action Unit Recognition,AI,False
Heterogeneous Transfer Learning via Deep Matrix Completion with Adversarial Kernel Embedding,AI,False
"Show, Attend and Read: A Simple and Strong Baseline for Irregular Text Recognition",AI,False
Multi-Scale 3D Convolution Network for Video Based Person Re-Identification,AI,False
Meta Learning for Image Captioning,AI,False
Visual-Semantic Graph Reasoning for Pedestrian Attribute Recognition,AI,False
Distribution Consistency Based Covariance Metric Networks for Few-Shot Learning,AI,False
Learning Object Context for Dense Captioning,AI,False
Beyond RNNs: Positional Self-Attention with Co-Attention for Video Question Answering,AI,False
Robust Estimation of Similarity Transformation for Visual Object Tracking,AI,False
Temporal Bilinear Networks for Video Action Recognition,AI,False
Angular Triplet-Center Loss for Multi-View 3D Shape Retrieval,AI,False
Zero-Shot Object Detection with Textual Descriptions,AI,False
PCGAN: Partition-Controlled Human Image Generation,AI,False
Unsupervised Cross-Spectral Stereo Matching by Learning to Synthesize,AI,False
Scene Text Recognition from Two-Dimensional Perspective,AI,False
Towards Optimal Discrete Online Hashing with Balanced Similarity,AI,False
Hypergraph Optimization for Multi-Structural Geometric Model Fitting,AI,False
A Bottom-Up Clustering Approach to Unsupervised Person Re-Identification,AI,False
Learning Neural Bag-of-Matrix-Summarization with Riemannian Network,AI,False
Optimal Projection Guided Transfer Hashing for Image Retrieval,AI,False
Joint Dynamic Pose Image and Space Time Reversal for Human Action Recognition from Videos,AI,False
DDFlow: Learning Optical Flow with Unlabeled Data Distillation,AI,False
Point2Sequence: Learning the Shape Representation of 3D Point Clouds with an Attention-Based Sequence to Sequence Network,AI,False
Spatial and Temporal Mutual Promotion for Video-Based Person Re-Identification,AI,False
Deep Video Frame Interpolation Using Cyclic Frame Generation,AI,False
Detect or Track: Towards Cost-Effective Video Object Detection/Tracking,AI,False
Recognizing Unseen Attribute-Object Pair with Generative Model,AI,False
CAPNet: Continuous Approximation Projection for 3D Point Cloud Reconstruction Using 2D Supervision,AI,False
Dual Semi-Supervised Learning for Facial Action Unit Recognition,AI,False
Learning Attribute-Specific Representations for Visual Tracking,AI,False
Weakly Supervised Scene Parsing with Point-Based Distance Metric Learning,AI,False
MonoGRNet: A Geometric Reasoning Network for Monocular 3D Object Localization,AI,False
Backbone Cannot Be Trained at Once: Rolling Back to Pre-Trained Network for Person Re-Identification,AI,False
Almost Unsupervised Learning for Dense Crowd Counting,AI,False
KVQA: Knowledge-Aware Visual Question Answering,AI,False
Connecting Language to Images: A Progressive Attention-Guided Network for Simultaneous Image Captioning and Language Grounding,AI,False
Towards Highly Accurate and Stable Face Alignment for High-Resolution Videos,AI,False
A Layer-Based Sequential Framework for Scene Generation with GANs,AI,False
Hierarchical Photo-Scene Encoder for Album Storytelling,AI,False
Robust Deep Co-Saliency Detection with Group Semantic,AI,False
Learning Basis Representation to Refine 3D Human Pose Estimations,AI,False
Spatial-Temporal Person Re-Identification,AI,False
Deep Single-View 3D Object Reconstruction with Visual Hull Embedding,AI,False
MVPNet: Multi-View Point Regression Networks for 3D Object Reconstruction from A Single Image,AI,False
Hierarchical Attention Network for Image Captioning,AI,False
Learning to Compose Topic-Aware Mixture of Experts for Zero-Shot Video Captioning,AI,False
Sparse Adversarial Perturbations for Videos,AI,False
Learning Non-Uniform Hypergraph for Multi-Object Tracking,AI,False
Graph CNNs with Motif and Variable Temporal Block for Skeleton-Based Action Recognition,AI,False
Differential Networks for Visual Question Answering,AI,False
Disentangled Variational Representation for Heterogeneous Face Recognition,AI,False
Multiple Saliency and Channel Sensitivity Network for Aggregated Convolutional Feature,AI,False
What and Where the Themes Dominate in Image,AI,False
Semantic Adversarial Network with Multi-Scale Pyramid Attention for Video Classification,AI,False
Scene Text Detection with Supervised Pyramid Context Network,AI,False
DeRPN: Taking a Further Step toward More General Object Detection,AI,False
Residual Attribute Attention Network for Face Image Super-Resolution,AI,False
Multilevel Language and Vision Integration for Text-to-Clip Retrieval,AI,False
Segregated Temporal Assembly Recurrent Networks for Weakly Supervised Multiple Action Detection,AI,False
A Dual Attention Network with Semantic Embedding for Few-Shot Learning,AI,False
Efficient Image Retrieval via Decoupling Diffusion into Online and Offline Processing,AI,False
Learning a Visual Tracker from a Single Movie without Annotation,AI,False
Safeguarded Dynamic Label Regression for Noisy Supervision,AI,False
Instance-Level Facial Attributes Transfer with Geometry-Aware Flow,AI,False
PVRNet: Point-View Relation Neural Network for 3D Shape Recognition,AI,False
ActivityNet-QA: A Dataset for Understanding Complex Web Videos via Question Answering,AI,False
Spatial Mixture Models with Learnable Deep Priors for Perceptual Grouping,AI,False
Cycle-SUM: Cycle-Consistent Adversarial LSTM Networks for Unsupervised Video Summarization,AI,False
Tensor Ring Decomposition with Rank Minimization on Latent Space: An Efficient Approach for Tensor Completion,AI,False
To Find Where You Talk: Temporal Sentence Localization in Video with Attention Based Location Regression,AI,False
Memory-Augmented Temporal Dynamic Learning for Action Recognition,AI,False
ACM: Adaptive Cross-Modal Graph Convolutional Neural Networks for RGB-D Scene Recognition,AI,False
Large-Scale Visual Relationship Understanding,AI,False
Multi-Attribute Transfer via Disentangled Representation,AI,False
Cousin Network Guided Sketch Recognition via Latent Attribute Warehouse,AI,False
Understanding Pictograph with Facial Features: End-to-End Sentence-Level Lip Reading of Chinese,AI,False
Learning to Localize Objects with Noisy Labeled Instances,AI,False
Learning Transferable Self-Attentive Representations for Action Recognition in Untrimmed Videos with Weak Supervision,AI,False
Learning a Key-Value Memory Co-Attention Matching Network for Person Re-Identification,AI,False
Learning Incremental Triplet Margin for Person Re-Identification,AI,False
Look across Elapse: Disentangled Representation Learning and Photorealistic Cross-Age Face Synthesis for Age-Invariant Face Recognition,AI,False
M2Det: A Single-Shot Object Detector Based on Multi-Level Feature Pyramid Network,AI,False
3D Object Detection Using Scale Invariant and Feature Reweighting Networks,AI,False
Recurrent Attention Model for Pedestrian Attribute Recognition,AI,False
Learning Fully Dense Neural Networks for Image Semantic Segmentation,AI,False
Towards Optimal Fine Grained Retrieval via Decorrelated Centralized Loss with Normalize-Scale Layer,AI,False
Talking Face Generation by Adversarially Disentangled Audio-Visual Representation,AI,False
A Robust and Efficient Algorithm for the PnL Problem Using Algebraic Distance to Approximate the Reprojection Distance,AI,False
Free VQA Models from Knowledge Inertia by Pairwise Inconformity Learning,AI,False
Dynamic Capsule Attention for Visual Question Answering,AI,False
Singe Image Rain Removal with Unpaired Information: A Differentiable Programming Perspective,AI,False
Deep Embedding Features for Salient Object Detection,AI,False
Calibrated Stochastic Gradient Descent for Convolutional Neural Networks,AI,False
A Genetic Algorithm for Finding a Small and Diverse Set of Recent News Stories on a Given Subject: How We Generate AAAI's AI-Alert,AI,False
Large Scale Personalized Categorization of Financial Transactions,AI,False
Transforming Underwriting in the Life Insurance Industry,AI,False
Automated Dispatch of Helpdesk Email Tickets: Pushing the Limits with AI,AI,False
Grading Uncompilable Programs,AI,False
Remote Management of Boundary Protection Devices with Information Restrictions,AI,False
Linking Educational Resources on Data Science,AI,False
Early-Stopping of Scattering Pattern Observation with Bayesian Modeling,AI,False
Querying NoSQL with Deep Learning to Answer Natural Language Questions,AI,False
Probabilistic-Logic Bots for Efficient Evaluation of Business Rules Using Conversational Interfaces,AI,False
Anomaly Detection Using Autoencoders in High Performance Computing Systems,AI,False
A Fast Machine Learning Workflow for Rapid Phenotype Prediction from Whole Shotgun Metagenomes,AI,False
Expert Guided Rule Based Prioritization of Scientifically Relevant Images for Downlinking over Limited Bandwidth from Planetary Orbiters,AI,False
DeBGUer: A Tool for Bug Prediction and Diagnosis,AI,False
Satellite Detection of Moving Vessels in Marine Environments,AI,False
Automatic Generation of Chinese Short Product Titles for Mobile Display,AI,False
Logistic Regression on Homomorphic Encrypted Data at Scale,AI,False
A Machine Learning Suite for Machine Components??Health-Monitoring,AI,False
Leveraging Textual Specifications for Grammar-Based Fuzzing of Network Protocols,AI,False
Novelty Detection for Multispectral Images with Application to Planetary Exploration,AI,False
Robust Multi-Object Detection Based on Data Augmentation with Realistic Image Synthesis for Point-of-Sale Automation,AI,False
VPDS: An AI-Based Automated Vehicle Occupancy and Violation Detection System,AI,False
"Profiles, Proxies, and Assumptions: Decentralized, Communications-Resilient Planning, Allocation, and Scheduling",AI,False
Feature Isolation for Hypothesis Testing in Retinal Imaging: An Ischemic Stroke Prediction Case Study,AI,False
Building Trust in Deep Learning System towards Automated Disease Detection,AI,False
Ensemble Machine Learning for Estimating Fetal Weight at Varying Gestational Age,AI,False
Bootstrapping Conversational Agents with Weak Supervision,AI,False
Context-Tree Recommendation vs Matrix-Factorization: Algorithm Selection and Live Users Evaluation,AI,False
Amsterdam to Dublin Eventually Delayed? LSTM and Transfer Learning for Predicting Delays of Low Cost Airlines,AI,False
Tagging Address Queries in Maps Search,AI,False
Identifying Semantics in Clinical Reports Using Neural Machine Translation,AI,False
Artificial Counselor System for Stock Investment,AI,False
Separating Wheat from Chaff: Joining Biomedical Knowledge and Patient Data for Repurposing Medications,AI,False
Discovering Temporal Patterns from Insurance Interaction Data,AI,False
Enhancing Evolutionary Conversion Rate Optimization via Multi-Armed Bandit Algorithms,AI,False
Inferring Concept Prerequisite Relations from Online Educational Resources,AI,False
Forecasting Intra-Hour Imbalances in Electric Power Systems,AI,False
Cleaning Noisy and Heterogeneous Metadata for Record Linking across Scholarly Big Datasets,AI,False
DEFSI: Deep Learning Based Epidemic Forecasting with Synthetic Information,AI,False
Early Detection of Vacant Parking Spaces Using Dashcam Videos,AI,False
eRevise: Using Natural Language Processing to Provide Formative Feedback on Text Evidence Usage in Student Writing,AI,False
Determining Solvability in the Birds of a Feather Card Game,AI,False
From Lab to Internship and Back Again: Learning Autonomous Systems through Creating a Research and Development Ecosystem,AI,False
A Lightweight Approach to Academic Research Group Management Using Online Tools: Spend More Time on Research and Less on Management,AI,False
Computational Intractability and Solvability for the Birds of a Feather Game,AI,False
Machine Learning Based Heuristic Search Algorithms to Solve Birds of a Feather Card Game,AI,False
Get IT Scored Using AutoSAS ??An Automated System for Scoring Short Answers,AI,False
An Integrative Framework for Artificial Intelligence Education,AI,False
Concept Extraction and Prerequisite Relation Learning from Educational Data,AI,False
Efficient Solving of Birds of a Feather Puzzles,AI,False
Computer Generation of Birds of a Feather Puzzles,AI,False
A Monte Carlo Tree Search Player for Birds of a Feather Solitaire,AI,False
A Neural Network Approach for Birds of a Feather Solvability Prediction,AI,False
Automatic Generation of Leveled Visual Assessments for Young Learners,AI,False
Automating Analysis and Feedback to Improve Mathematics Teachers??Classroom Discourse,AI,False
PopBots: Designing an Artificial Intelligence Curriculum for Early Childhood Education,AI,False
A Preliminary Report of Integrating Science and Computing Teaching Using Logic Programming,AI,False
Artificial Intelligence Competencies for Data Science Undergraduate Curricula,AI,False
Predicting Unsolvable Deals in the Birds of a Feather Solitaire Game,AI,False
Model AI Assignments 2019,AI,False
"Designing Preferences, Beliefs, and Identities for Artificial Intelligence",AI,False
Towards Fluid Machine Intelligence: Can We Make a Gifted AI?,AI,False
Relating the Structure of a Problem and Its Explanation,AI,False
Labor Division with Movable Walls: Composing Executable Specifications with Machine Learning and Search (Blue Sky Idea),AI,False
"Explainable, Normative, and Justified Agency",AI,False
Meaningful Explanations of Black Box AI Decision Systems,AI,False
Building Ethically Bounded AI,AI,False
Recommender Systems: A Healthy Obsession,AI,False
Envisioning AI for K-12: What Should Every Child Know about AI?,AI,False
Learning and the Unknown: Surveying Steps toward Open World Recognition,AI,False
"Performance Evaluation in Machine Learning: The Good, the Bad, the Ugly, and the Way Forward",AI,False
Abstractive Summarization: A Survey of the State of the Art,AI,False
Is Everything Going According to Plan? Expectations in Goal Reasoning Agents,AI,False
Borda Count in Collective Decision Making: A Summary of Recent Results,AI,False
Machine Learning with Crowdsourcing: A Brief Summary of the Past Research and Future Directions,AI,False
The Rensselaer Mandarin Project ??A Cognitive and Immersive Language Learning Environment,AI,False
Proppy: A System to Unmask Propaganda in Online News,AI,False
MAi: An Intelligent Model Acquisition Interface for Interactive Specification of Dialogue Agents,AI,False
NeuroX: A Toolkit for Analyzing Individual Neurons in Neural Networks,AI,False
FRIDAYS: A Financial Risk Information Detecting and Analyzing System,AI,False
Academic Reader: An Interactive Question Answering System on Academic Literatures,AI,False
