Title,Category,Best Paper
P2B: Point-to-Box Network for 3D Object Tracking in Point Clouds,Computer Vision,FALSE
Unsupervised Deep Shape Descriptor With Point Distribution Learning,Computer Vision,FALSE
Learning to Transfer Texture From Clothing Images to 3D Humans,Computer Vision,FALSE
Disentangled and Controllable Face Image Generation via 3D Imitative-Contrastive Learning,Computer Vision,FALSE
Multi-Scale Interactive Network for Salient Object Detection,Computer Vision,FALSE
Correlation-Guided Attention for Corner Detection Based Visual Tracking,Computer Vision,FALSE
Accurate Estimation of Body Height From a Single Depth Image via a Four-Stage Developing Network,Computer Vision,FALSE
AD-Cluster: Augmented Discriminative Clustering for Domain Adaptive Person Re-Identification,Computer Vision,FALSE
Regularizing Neural Networks via Minimizing Hyperspherical Energy,Computer Vision,FALSE
Density-Aware Feature Embedding for Face Clustering,Computer Vision,FALSE
Learning to Manipulate Individual Objects in an Image,Computer Vision,FALSE
3D Photography Using Context-Aware Layered Depth Inpainting,Computer Vision,FALSE
Grid-GCN for Fast and Scalable Point Cloud Learning,Computer Vision,FALSE
KFNet: Learning Temporal Camera Relocalization Using Kalman Filtering,Computer Vision,FALSE
SuperGlue: Learning Feature Matching With Graph Neural Networks,Computer Vision,FALSE
Probabilistic Structural Latent Representation for Unsupervised Embedding,Computer Vision,FALSE
How Useful Is Self-Supervised Pretraining for Visual Tasks?,Computer Vision,FALSE
Action Segmentation With Joint Self-Supervised Temporal Domain Adaptation,Computer Vision,FALSE
Regularizing Discriminative Capability of CGANs for Semi-Supervised Generative Learning,Computer Vision,FALSE
State-Relabeling Adversarial Active Learning,Computer Vision,FALSE
Group Sparsity: The Hinge Between Filter Pruning and Decomposition for Network Compression,Computer Vision,FALSE
P-nets: Deep Polynomial Neural Networks,Computer Vision,FALSE
G3AN: Disentangling Appearance and Motion for Video Generation,Computer Vision,FALSE
DeepFaceFlow: In-the-Wild Dense 3D Facial Motion Estimation,Computer Vision,FALSE
TubeTK: Adopting Tubes to Track Multi-Object in a One-Step Training Model,Computer Vision,FALSE
Few-Shot Open-Set Recognition Using Meta-Learning,Computer Vision,FALSE
Sequential 3D Human Pose and Shape Estimation From Point Clouds,Computer Vision,FALSE
Sequential Mastery of Multiple Visual Tasks: Networks Naturally Learn to Learn and Forget to Forget,Computer Vision,FALSE
Siam R-CNN: Visual Tracking by Re-Detection,Computer Vision,FALSE
Eternal Sunshine of the Spotless Net: Selective Forgetting in Deep Networks,Computer Vision,FALSE
MSG-GAN: Multi-Scale Gradients for Generative Adversarial Networks,Computer Vision,FALSE
Transferring Cross-Domain Knowledge for Video Sign Language Recognition,Computer Vision,FALSE
Flow Contrastive Estimation of Energy-Based Models,Computer Vision,FALSE
Improving the Robustness of Capsule Networks to Image Affine Transformations,Computer Vision,FALSE
Interactive Two-Stream Decoder for Accurate and Fast Saliency Detection,Computer Vision,FALSE
ViewAL: Active Learning With Viewpoint Entropy for Semantic Segmentation,Computer Vision,FALSE
A U-Net Based Discriminator for Generative Adversarial Networks,Computer Vision,FALSE
Diversified Arbitrary Style Transfer via Deep Feature Perturbation,Computer Vision,FALSE
15 Keypoints Is All You Need,Computer Vision,FALSE
"LUVLi Face Alignment: Estimating Landmarks' Location, Uncertainty, and Visibility Likelihood",Computer Vision,FALSE
Learning to Cartoonize Using White-Box Cartoon Representations,Computer Vision,FALSE
PointAugment: An Auto-Augmentation Framework for Point Cloud Classification,Computer Vision,FALSE
Siamese Box Adaptive Network for Visual Tracking,Computer Vision,FALSE
Interpretable and Accurate Fine-grained Recognition via Region Grouping,Computer Vision,FALSE
Low-Rank Compression of Neural Nets: Learning the Rank of Each Layer,Computer Vision,FALSE
There and Back Again: Revisiting Backpropagation Saliency Methods,Computer Vision,FALSE
Learning Meta Face Recognition in Unseen Domains,Computer Vision,FALSE
MineGAN: Effective Knowledge Transfer From GANs to Target Domains With Few Images,Computer Vision,FALSE
State-Aware Tracker for Real-Time Video Object Segmentation,Computer Vision,FALSE
DualSDF: Semantic Shape Manipulation Using a Two-Level Representation,Computer Vision,FALSE
Can We Learn Heuristics for Graphical Model Inference Using Reinforcement Learning?,Computer Vision,FALSE
D3S - A Discriminative Single Shot Segmentation Tracker,Computer Vision,FALSE
Cross-Spectral Face Hallucination via Disentangling Independent Factors,Computer Vision,FALSE
Deep Face Super-Resolution With Iterative Collaboration Between Attentive Recovery and Landmark Estimation,Computer Vision,FALSE
Weakly-Supervised 3D Human Pose Learning via Multi-View Images in the Wild,Computer Vision,FALSE
Data Uncertainty Learning in Face Recognition,Computer Vision,FALSE
Learning Fast and Robust Target Models for Video Object Segmentation,Computer Vision,FALSE
Transferring and Regularizing Prediction for Semantic Segmentation,Computer Vision,FALSE
Adaptive Loss-Aware Quantization for Multi-Bit Networks,Computer Vision,FALSE
MaskGAN: Towards Diverse and Interactive Facial Image Manipulation,Computer Vision,FALSE
ClusterFit: Improving Generalization of Visual Representations,Computer Vision,FALSE
Robust Homography Estimation via Dual Principal Component Pursuit,Computer Vision,FALSE
Face X-Ray for More General Face Forgery Detection,Computer Vision,FALSE
Exploring Unlabeled Faces for Novel Attribute Discovery,Computer Vision,FALSE
Spatially Attentive Output Layer for Image Classification,Computer Vision,FALSE
A Shared Multi-Attention Framework for Multi-Label Zero-Shot Learning,Computer Vision,FALSE
Optical Flow in the Dark,Computer Vision,FALSE
Painting Many Pasts: Synthesizing Time Lapse Videos of Paintings,Computer Vision,FALSE
Learning a Neural Solver for Multiple Object Tracking,Computer Vision,FALSE
Rethinking Data Augmentation for Image Super-resolution: A Comprehensive Analysis and a New Strategy,Computer Vision,FALSE
Evade Deep Image Retrieval by Stashing Private Images in the Hash Space,Computer Vision,FALSE
GanHand: Predicting Human Grasp Affordances in Multi-Object Scenes,Computer Vision,FALSE
"EventSR: From Asynchronous Events to Image Reconstruction, Restoration, and Super-Resolution via End-to-End Adversarial Learning",Computer Vision,FALSE
Quaternion Product Units for Deep Learning on 3D Rotation Groups,Computer Vision,FALSE
3D Human Mesh Regression With Dense Correspondence,Computer Vision,FALSE
Learning to Shadow Hand-Drawn Sketches,Computer Vision,FALSE
Optimizing Rank-Based Metrics With Blackbox Differentiation,Computer Vision,FALSE
Fast Texture Synthesis via Pseudo Optimizer,Computer Vision,FALSE
ENSEI: Efficient Secure Inference via Frequency-Domain Homomorphic Convolution for Privacy-Preserving Visual Recognition,Computer Vision,FALSE
Learning Dynamic Relationships for 3D Human Motion Prediction,Computer Vision,FALSE
SAM: The Sensitivity of Attribution Methods to Hyperparameters,Computer Vision,FALSE
Learning to Optimize on SPD Manifolds,Computer Vision,FALSE
RGBD-Dog: Predicting Canine Pose from RGBD Sensors,Computer Vision,FALSE
CookGAN: Causality Based Text-to-Image Synthesis,Computer Vision,FALSE
Image Based Virtual Try-On Network From Unpaired Data,Computer Vision,FALSE
EventCap: Monocular 3D Capture of High-Speed Human Motions Using an Event Camera,Computer Vision,FALSE
Dreaming to Distill: Data-Free Knowledge Transfer via DeepInversion,Computer Vision,FALSE
Spherical Space Domain Adaptation With Robust Pseudo-Label Loss,Computer Vision,FALSE
Approximating shapes in images with low-complexity polygons,Computer Vision,FALSE
Vec2Face: Unveil Human Faces From Their Blackbox Features in Face Recognition,Computer Vision,FALSE
SiamCAR: Siamese Fully Convolutional Classification and Regression for Visual Tracking,Computer Vision,FALSE
Deep Image Spatial Transformation for Person Image Generation,Computer Vision,FALSE
Fashion Editing With Adversarial Parsing Learning,Computer Vision,FALSE
Multiview-Consistent Semi-Supervised Learning for 3D Human Pose Estimation,Computer Vision,FALSE
Attack to Explain Deep Representation,Computer Vision,FALSE
FALCON: A Fourier Transform Based Approach for Fast and Secure Convolutional Neural Network Predictions,Computer Vision,FALSE
The Knowledge Within: Methods for Data-Free Model Compression,Computer Vision,FALSE
PropagationNet: Propagate Points to Curve to Learn Structure Information,Computer Vision,FALSE
S3VAE: Self-Supervised Sequential VAE for Representation Disentanglement and Data Generation,Computer Vision,FALSE
"Same Features, Different Day: Weakly Supervised Feature Learning for Seasonal Invariance",Computer Vision,FALSE
Implicit Functions in Feature Space for 3D Shape Reconstruction and Completion,Computer Vision,FALSE
AdaCoSeg: Adaptive Shape Co-Segmentation With Group Consistency Loss,Computer Vision,FALSE
Learning Combinatorial Solver for Graph Matching,Computer Vision,FALSE
Nonparametric Object and Parts Modeling With Lie Group Dynamics,Computer Vision,FALSE
A Neural Rendering Framework for Free-Viewpoint Relighting,Computer Vision,FALSE
Attribution in Scale and Space,Computer Vision,FALSE
Probabilistic Regression for Visual Tracking,Computer Vision,FALSE
3DRegNet: A Deep Neural Network for 3D Point Registration,Computer Vision,FALSE
SEAN: Image Synthesis With Semantic Region-Adaptive Normalization,Computer Vision,FALSE
Robust Reference-Based Super-Resolution With Similarity-Aware Deformable Convolution,Computer Vision,FALSE
Search to Distill: Pearls Are Everywhere but Not the Eyes,Computer Vision,FALSE
Boosting Semantic Human Matting With Coarse Annotations,Computer Vision,FALSE
Few-Shot Learning via Embedding Adaptation With Set-to-Set Functions,Computer Vision,FALSE
FM2u-Net: Face Morphological Multi-Branch Network for Makeup-Invariant Face Verification,Computer Vision,FALSE
Deep Semantic Clustering by Partition Confidence Maximisation,Computer Vision,FALSE
A Transductive Approach for Video Object Segmentation,Computer Vision,FALSE
Uncertainty-Aware Mesh Decoder for High Fidelity 3D Face Reconstruction,Computer Vision,FALSE
Object-Occluded Human Shape and Pose Estimation From a Single Color Image,Computer Vision,FALSE
MAST: A Memory-Augmented Self-Supervised Tracker,Computer Vision,FALSE
Wish You Were Here: Context-Aware Human Generation,Computer Vision,FALSE
Attention-Driven Cropping for Very High Resolution Facial Landmark Detection,Computer Vision,FALSE
Contextual Residual Aggregation for Ultra High-Resolution Image Inpainting,Computer Vision,FALSE
StructEdit: Learning Structural Shape Variations,Computer Vision,FALSE
Hierarchical Human Parsing With Typed Part-Relation Reasoning,Computer Vision,FALSE
High-Resolution Daytime Translation Without Domain Labels,Computer Vision,FALSE
Non-Adversarial Video Synthesis With Learned Priors,Computer Vision,FALSE
Deep Homography Estimation for Dynamic Scenes,Computer Vision,FALSE
Where Does It End? - Reasoning About Hidden Surfaces by Object Intersection Constraints,Computer Vision,FALSE
Epipolar Transformers,Computer Vision,FALSE
"Correlating Edge, Pose With Parsing",Computer Vision,FALSE
Relative Interior Rule in Block-Coordinate Descent,Computer Vision,FALSE
Controllable Person Image Synthesis With Attribute-Decomposed GAN,Computer Vision,FALSE
Unpaired Portrait Drawing Generation via Asymmetric Cycle Mapping,Computer Vision,FALSE
Advancing High Fidelity Identity Swapping for Forgery Detection,Computer Vision,FALSE
BachGAN: High-Resolution Image Synthesis From Salient Object Layout,Computer Vision,FALSE
SER-FIQ: Unsupervised Estimation of Face Image Quality Based on Stochastic Embedding Robustness,Computer Vision,FALSE
Globally Optimal Contrast Maximisation for Event-Based Motion Estimation,Computer Vision,FALSE
Towards High-Fidelity 3D Face Reconstruction From In-the-Wild Images Using Graph Convolutional Networks,Computer Vision,FALSE
PolyTransform: Deep Polygon Transformer for Instance Segmentation,Computer Vision,FALSE
Towards Fairness in Visual Recognition: Effective Strategies for Bias Mitigation,Computer Vision,FALSE
RDCFace: Radial Distortion Correction for Face Recognition,Computer Vision,FALSE
Learning Dynamic Routing for Semantic Segmentation,Computer Vision,FALSE
GNN3DMOT: Graph Neural Network for 3D Multi-Object Tracking With 2D-3D Multi-Feature Learning,Computer Vision,FALSE
Searching Central Difference Convolutional Networks for Face Anti-Spoofing,Computer Vision,FALSE
PREDICT & CLUSTER: Unsupervised Skeleton Based Action Recognition,Computer Vision,FALSE
RetinaFace: Single-Shot Multi-Level Face Localisation in the Wild,Computer Vision,FALSE
Monocular Real-Time Hand Shape and Motion Capture Using Multi-Modal Data,Computer Vision,FALSE
Mitigating Bias in Face Recognition Using Skewness-Aware Reinforcement Learning,Computer Vision,FALSE
Single Image Reflection Removal With Physically-Based Training Images,Computer Vision,FALSE
Disentangled Image Generation Through Structured Noise Injection,Computer Vision,FALSE
Deep 3D Capture: Geometry and Reflectance From Sparse Multi-View Images,Computer Vision,FALSE
Multi-Scale Fusion Subspace Clustering Using Similarity Constraint,Computer Vision,FALSE
GroupFace: Learning Latent Groups and Constructing Group-Based Representations for Face Recognition,Computer Vision,FALSE
Learning to Optimize Non-Rigid Tracking,Computer Vision,FALSE
Weakly Supervised Discriminative Feature Learning With State Information for Person Identification,Computer Vision,FALSE
An Internal Covariate Shift Bounding Algorithm for Deep Neural Networks by Unitizing Layers' Outputs,Computer Vision,FALSE
MixNMatch: Multifactor Disentanglement and Encoding for Conditional Image Generation,Computer Vision,FALSE
Parsing-Based View-Aware Embedding Network for Vehicle Re-Identification,Computer Vision,FALSE
PF-Net: Point Fractal Network for 3D Point Cloud Completion,Computer Vision,FALSE
Stochastic Classifiers for Unsupervised Domain Adaptation,Computer Vision,FALSE
CIAGAN: Conditional Identity Anonymization Generative Adversarial Networks,Computer Vision,FALSE
Hierarchically Robust Representation Learning,Computer Vision,FALSE
Towards Robust Image Classification Using Sequential Attention Models,Computer Vision,FALSE
A Morphable Face Albedo Model,Computer Vision,FALSE
Fast Video Object Segmentation With Temporal Aggregation Network and Dynamic Template Matching,Computer Vision,FALSE
Affinity Graph Supervision for Visual Recognition,Computer Vision,FALSE
Distilling Effective Supervision From Severe Label Noise,Computer Vision,FALSE
Temporally Distributed Networks for Fast Video Semantic Segmentation,Computer Vision,FALSE
Noise Robust Generative Adversarial Networks,Computer Vision,FALSE
DeepDeform: Learning Non-Rigid RGB-D Reconstruction With Semi-Supervised Data,Computer Vision,FALSE
Learning Video Stabilization Using Optical Flow,Computer Vision,FALSE
Breaking the Cycle - Colleagues Are All You Need,Computer Vision,FALSE
Circle Loss: A Unified Perspective of Pair Similarity Optimization,Computer Vision,FALSE
A Characteristic Function Approach to Deep Implicit Generative Modeling,Computer Vision,FALSE
Bayesian Adversarial Human Motion Synthesis,Computer Vision,FALSE
On Positive-Unlabeled Classification in GAN,Computer Vision,FALSE
A Unified Object Motion and Affinity Model for Online Multi-Object Tracking,Computer Vision,FALSE
Image2StyleGAN++: How to Edit the Embedded Images?,Computer Vision,FALSE
Efficient and Robust Shape Correspondence via Sparsity-Enforced Quadratic Assignment,Computer Vision,FALSE
PolarNet: An Improved Grid Representation for Online LiDAR Point Clouds Semantic Segmentation,Computer Vision,FALSE
CascadePSP: Toward Class-Agnostic and Very High-Resolution Segmentation via Global and Local Refinement,Computer Vision,FALSE
GHUM & GHUML: Generative 3D Human Shape and Articulated Pose Models,Computer Vision,FALSE
Panoptic-Based Image Synthesis,Computer Vision,FALSE
Unity Style Transfer for Person Re-Identification,Computer Vision,FALSE
Minimal Solvers for 3D Scan Alignment With Pairs of Intersecting Lines,Computer Vision,FALSE
Distilling Knowledge From Graph Convolutional Networks,Computer Vision,FALSE
Learning Oracle Attention for High-Fidelity Face Completion,Computer Vision,FALSE
Image Super-Resolution With Cross-Scale Non-Local Attention and Exhaustive Self-Exemplars Mining,Computer Vision,FALSE
On the Regularization Properties of Structured Dropout,Computer Vision,FALSE
Deep Geometric Functional Maps: Robust Feature Learning for Shape Correspondence,Computer Vision,FALSE
Iteratively-Refined Interactive 3D Medical Image Segmentation With Multi-Agent Reinforcement Learning,Computer Vision,FALSE
Editing in Style: Uncovering the Local Semantics of GANs,Computer Vision,FALSE
A Graduated Filter Method for Large Scale Robust Estimation,Computer Vision,FALSE
Discovering Synchronized Subsets of Sequences: A Large Scale Solution,Computer Vision,FALSE
DeepCap: Monocular Human Performance Capture Using Weak Supervision,Computer Vision,TRUE
Learning Physics-Guided Face Relighting Under Directional Light,Computer Vision,FALSE
Unsupervised Representation Learning for Gaze Estimation,Computer Vision,FALSE
Learning Better Lossless Compression Using Lossy Compression,Computer Vision,FALSE
Dynamic Hierarchical Mimicking Towards Consistent Optimization Objectives,Computer Vision,FALSE
UCTGAN: Diverse Image Inpainting Based on Unsupervised Cross-Space Translation,Computer Vision,FALSE
Reciprocal Learning Networks for Human Trajectory Prediction,Computer Vision,FALSE
Towards Universal Representation Learning for Deep Face Recognition,Computer Vision,FALSE
Minimal Solutions to Relative Pose Estimation From Two Views Sharing a Common Direction With Unknown Focal Length,Computer Vision,FALSE
Deep Fair Clustering for Visual Learning,Computer Vision,FALSE
Rotation Consistent Margin Loss for Efficient Low-Bit Face Recognition,Computer Vision,FALSE
Super-BPD: Super Boundary-to-Pixel Direction for Fast Image Segmentation,Computer Vision,FALSE
TransMoMo: Invariance-Driven Unsupervised Video Motion Retargeting,Computer Vision,FALSE
D3Feat: Joint Learning of Dense Detection and Description of 3D Local Features,Computer Vision,FALSE
Cross-Batch Memory for Embedding Learning,Computer Vision,FALSE
Hierarchical Pyramid Diverse Attention Networks for Face Recognition,Computer Vision,FALSE
ARShadowGAN: Shadow Generative Adversarial Network for Augmented Reality in Single Light Scenes,Computer Vision,FALSE
Going Deeper With Lean Point Networks,Computer Vision,FALSE
Semantic Image Manipulation Using Scene Graphs,Computer Vision,FALSE
Neural Voxel Renderer: Learning an Accurate and Controllable Rendering Tool,Computer Vision,FALSE
How to Train Your Deep Multi-Object Tracker,Computer Vision,FALSE
Cascaded Deep Monocular 3D Human Pose Estimation With Evolutionary Training Data,Computer Vision,FALSE
An End-to-End Edge Aggregation Network for Moving Object Segmentation,Computer Vision,FALSE
Overcoming Multi-Model Forgetting in One-Shot NAS With Diversity Maximization,Computer Vision,FALSE
Fine-Grained Image-to-Image Transformation Towards Visual Recognition,Computer Vision,FALSE
Self-Supervised Learning of Pretext-Invariant Representations,Computer Vision,FALSE
HyperSTAR: Task-Aware Hyperparameters for Deep Networks,Computer Vision,FALSE
Deblurring Using Analysis-Synthesis Networks Pair,Computer Vision,FALSE
A Novel Recurrent Encoder-Decoder Structure for Large-Scale Multi-View Stereo Reconstruction From an Open Aerial Dataset,Computer Vision,FALSE
Deep Polarization Cues for Transparent Object Segmentation,Computer Vision,FALSE
GAN Compression: Efficient Architectures for Interactive Conditional GANs,Computer Vision,FALSE
Joint Training of Variational Auto-Encoder and Latent Energy-Based Model,Computer Vision,FALSE
Data-Efficient Semi-Supervised Learning by Reliable Edge Mining,Computer Vision,FALSE
Stylization-Based Architecture for Fast Deep Exemplar Colorization,Computer Vision,FALSE
PSGAN: Pose and Expression Robust Spatial-Aware GAN for Customizable Makeup Transfer,Computer Vision,FALSE
Spatial Pyramid Based Graph Reasoning for Semantic Segmentation,Computer Vision,FALSE
GAMIN: Generative Adversarial Multiple Imputation Network for Highly Missing Data,Computer Vision,FALSE
When to Use Convolutional Neural Networks for Inverse Problems,Computer Vision,FALSE
Dynamic Face Video Segmentation via Reinforcement Learning,Computer Vision,FALSE
ManiGAN: Text-Guided Image Manipulation,Computer Vision,FALSE
The GAN That Warped: Semantic Attribute Editing With Unpaired Data,Computer Vision,FALSE
Detecting Attended Visual Targets in Video,Computer Vision,FALSE
Total Deep Variation for Linear Inverse Problems,Computer Vision,FALSE
Learning Multi-Object Tracking and Segmentation From Automatic Annotations,Computer Vision,FALSE
GeoDA: A Geometric Framework for Black-Box Adversarial Attacks,Computer Vision,FALSE
Semantically Multi-Modal Image Synthesis,Computer Vision,FALSE
Copy and Paste GAN: Face Hallucination From Shaded Thumbnails,Computer Vision,FALSE
Leveraging 2D Data to Learn Textured 3D Mesh Generation,Computer Vision,FALSE
Bidirectional Graph Reasoning Network for Panoptic Segmentation,Computer Vision,FALSE
High-Order Information Matters: Learning Relation and Topology for Occluded Person Re-Identification,Computer Vision,FALSE
Self-Supervised Monocular Scene Flow Estimation,Computer Vision,FALSE
End-to-End Model-Free Reinforcement Learning for Urban Driving Using Implicit Affordances,Computer Vision,FALSE
Model Adaptation: Unsupervised Domain Adaptation Without Source Data,Computer Vision,FALSE
VecRoad: Point-Based Iterative Graph Exploration for Road Graphs Extraction,Computer Vision,FALSE
Uncertainty Based Camera Model Selection,Computer Vision,FALSE
Learning a Neural 3D Texture Space From 2D Exemplars,Computer Vision,FALSE
Structure-Preserving Super Resolution With Gradient Guidance,Computer Vision,FALSE
Neural Contours: Learning to Draw Lines From 3D Shapes,Computer Vision,FALSE
An Efficient PointLSTM for Point Clouds Based Gesture Recognition,Computer Vision,FALSE
SCOUT: Self-Aware Discriminant Counterfactual Explanations,Computer Vision,FALSE
Select to Better Learn: Fast and Accurate Deep Learning Using Data Selection From Nonlinear Manifolds,Computer Vision,FALSE
Towards Photo-Realistic Virtual Try-On by Adaptively Generating-Preserving Image Content,Computer Vision,FALSE
Phase Consistent Ecological Domain Adaptation,Computer Vision,FALSE
Information-Driven Direct RGB-D Odometry,Computer Vision,FALSE
Single-Side Domain Generalization for Face Anti-Spoofing,Computer Vision,FALSE
Optical Non-Line-of-Sight Physics-Based 3D Human Pose Estimation,Computer Vision,FALSE
Barycenters of Natural Images  Constrained Wasserstein Barycenters for Image Morphing,Computer Vision,FALSE
Future Video Synthesis With Object Motion Prediction,Computer Vision,FALSE
Reference-Based Sketch Image Colorization Using Augmented-Self Reference and Dense Semantic Correspondence,Computer Vision,FALSE
Collaborative Motion Prediction via Neural Motion Message Passing,Computer Vision,FALSE
End-to-End Learnable Geometric Vision by Backpropagating PnP Optimization,Computer Vision,FALSE
Learning Texture Transformer Network for Image Super-Resolution,Computer Vision,FALSE
Distribution-Induced Bidirectional Generative Adversarial Network for Graph Representation Learning,Computer Vision,FALSE
Benchmarking the Robustness of Semantic Segmentation Models,Computer Vision,FALSE
Local Implicit Grid Representations for 3D Scenes,Computer Vision,FALSE
Deformable Siamese Attention Networks for Visual Object Tracking,Computer Vision,FALSE
Learning Video Object Segmentation From Unlabeled Videos,Computer Vision,FALSE
ScopeFlow: Dynamic Scene Scoping for Optical Flow,Computer Vision,FALSE
Context-Aware Human Motion Prediction,Computer Vision,FALSE
MISC: Multi-Condition Injection and Spatially-Adaptive Compositing for Conditional Person Image Synthesis,Computer Vision,FALSE
Pathological Retinal Region Segmentation From OCT Images Using Geometric Relation Based Augmentation,Computer Vision,FALSE
Filter Grafting for Deep Neural Networks,Computer Vision,FALSE
"Intuitive, Interactive Beard and Hair Synthesis With Generative Models",Computer Vision,FALSE
Global Optimality for Point Set Registration Using Semidefinite Programming,Computer Vision,FALSE
SQE: a Self Quality Evaluation Metric for Parameters Optimization in Multi-Object Tracking,Computer Vision,FALSE
PointASNL: Robust Point Clouds Processing Using Nonlocal Neural Networks With Adaptive Sampling,Computer Vision,FALSE
Minimizing Discrete Total Curvature for Image Processing,Computer Vision,FALSE
Unsupervised Learning of Intrinsic Structural Representation Points,Computer Vision,FALSE
Deep Active Learning for Biased Datasets via Fisher Kernel Self-Supervision,Computer Vision,FALSE
FGN: Fully Guided Network for Few-Shot Instance Segmentation,Computer Vision,FALSE
DualConvMesh-Net: Joint Geodesic and Euclidean Convolutions on 3D Meshes,Computer Vision,FALSE
"Noise Modeling, Synthesis and Classification for Generic Object Anti-Spoofing",Computer Vision,FALSE
An Investigation Into the Stochasticity of Batch Whitening,Computer Vision,FALSE
VIBE: Video Inference for Human Body Pose and Shape Estimation,Computer Vision,FALSE
IDA-3D: Instance-Depth-Aware 3D Object Detection From Stereo Vision for Autonomous Driving,Computer Vision,FALSE
FroDO: From Detections to 3D Objects,Computer Vision,FALSE
KeypointNet: A Large-Scale 3D Keypoint Dataset Aggregated From Numerous Human Annotations,Computer Vision,FALSE
Bridging the Gap Between Anchor-Based and Anchor-Free Detection via Adaptive Training Sample Selection,Computer Vision,FALSE
Structure Aware Single-Stage 3D Object Detection From Point Cloud,Computer Vision,FALSE
MINA: Convex Mixed-Integer Programming for Non-Rigid Shape Alignment,Computer Vision,FALSE
Enhanced Transport Distance for Unsupervised Domain Adaptation,Computer Vision,FALSE
A Local-to-Global Approach to Multi-Modal Movie Scene Segmentation,Computer Vision,FALSE
TA-Student VQA: Multi-Agents Training by Self-Questioning,Computer Vision,FALSE
Deep Structure-Revealed Network for Texture Recognition,Computer Vision,FALSE
Dynamic Traffic Modeling From Overhead Imagery,Computer Vision,FALSE
In Defense of Grid Features for Visual Question Answering,Computer Vision,FALSE
Rethinking the Route Towards Weakly Supervised Object Localization,Computer Vision,FALSE
Weakly Supervised Fine-Grained Image Classification via Guassian Mixture Model Oriented Discriminative Learning,Computer Vision,FALSE
Violin: A Large-Scale Dataset for Video-and-Language Inference,Computer Vision,FALSE
Local Context Normalization: Revisiting Local Normalization,Computer Vision,FALSE
Tangent Images for Mitigating Spherical Distortion,Computer Vision,FALSE
Normalized and Geometry-Aware Self-Attention Network for Image Captioning,Computer Vision,FALSE
Deepstrip: High-Resolution Boundary Refinement,Computer Vision,FALSE
xMUDA: Cross-Modal Unsupervised Domain Adaptation for 3D Semantic Segmentation,Computer Vision,FALSE
Seeing without Looking: Contextual Rescoring of Object Detections for AP Maximization,Computer Vision,FALSE
Learning Geocentric Object Pose in Oblique Monocular Images,Computer Vision,FALSE
DPGN: Distribution Propagation Graph Network for Few-Shot Learning,Computer Vision,FALSE
Cross-Domain Document Object Detection: Benchmark Suite and Method,Computer Vision,FALSE
On Translation Invariance in CNNs: Convolutional Layers Can Exploit Absolute Spatial Location,Computer Vision,FALSE
"Classifying, Segmenting, and Tracking Object Instances in Video with Mask Propagation",Computer Vision,FALSE
WaveletStereo: Learning Wavelet Coefficients of Disparity Map in Stereo Matching,Computer Vision,FALSE
Connect-and-Slice: An Hybrid Approach for Reconstructing 3D Objects,Computer Vision,FALSE
Learning Instance Occlusion for Panoptic Segmentation,Computer Vision,FALSE
Graph Embedded Pose Clustering for Anomaly Detection,Computer Vision,FALSE
Graph Structured Network for Image-Text Matching,Computer Vision,FALSE
BFBox: Searching Face-Appropriate Backbone and Feature Pyramid Network for Face Detector,Computer Vision,FALSE
End-to-End Adversarial-Attention Network for Multi-Modal Clustering,Computer Vision,FALSE
What You See is What You Get: Exploiting Visibility for 3D Object Detection,Computer Vision,FALSE
Visual Grounding in Video for Unsupervised Word Translation,Computer Vision,FALSE
Learning Individual Speaking Styles for Accurate Lip to Speech Synthesis,Computer Vision,FALSE
Adversarial Latent Autoencoders,Computer Vision,FALSE
Counterfactual Samples Synthesizing for Robust Visual Question Answering,Computer Vision,FALSE
Inter-Region Affinity Distillation for Road Marking Segmentation,Computer Vision,FALSE
Deformation-Aware Unpaired Image Translation for Pose Estimation on Laboratory Animals,Computer Vision,FALSE
Few-Shot Pill Recognition,Computer Vision,FALSE
Learn to Augment: Joint Data Augmentation and Network Optimization for Text Recognition,Computer Vision,FALSE
PointGMM: A Neural GMM Network for Point Clouds,Computer Vision,FALSE
Weakly Supervised Semantic Point Cloud Segmentation: Towards 10x Fewer Labels,Computer Vision,FALSE
CoverNet: Multimodal Behavior Prediction Using Trajectory Sets,Computer Vision,FALSE
Screencast Tutorial Video Understanding,Computer Vision,FALSE
Gated Channel Transformation for Visual Recognition,Computer Vision,FALSE
Learning to Measure the Static Friction Coefficient in Cloth Contact,Computer Vision,FALSE
Can Deep Learning Recognize Subtle Human Activities?,Computer Vision,FALSE
Combating Noisy Labels by Agreement: A Joint Training Method with Co-Regularization,Computer Vision,FALSE
Superpixel Segmentation With Fully Convolutional Networks,Computer Vision,FALSE
ContourNet: Taking a Further Step Toward Accurate Arbitrary-Shaped Scene Text Detection,Computer Vision,FALSE
Optimal least-squares solution to the hand-eye calibration problem,Computer Vision,FALSE
Uncertainty-Aware CNNs for Depth Completion: Uncertainty from Beginning to End,Computer Vision,FALSE
Learning From Web Data With Self-Organizing Memory Module,Computer Vision,FALSE
Overcoming Classifier Imbalance for Long-Tail Object Detection With Balanced Group Softmax,Computer Vision,FALSE
Hierarchical Scene Coordinate Classification and Regression for Visual Localization,Computer Vision,FALSE
Symmetry and Group in Attribute-Object Compositions,Computer Vision,FALSE
